allocation_nodes,constraints,flags,group,nodes,partition,priority,qos,working_directory,required-CPUs,required-memory,state-reason,steps-nodes-list,steps-nodes-count,steps-nodes-range,steps-time-elapsed,steps-time-end,steps-time-start,steps-time-system-seconds,steps-time-system-microseconds,steps-time-total-seconds,steps-time-total-microseconds,steps-time-user-seconds,steps-time-user-microseconds,steps-statistics-CPU-actual_frequency,steps-step-job_id,steps-step-id,steps-step-name,steps-tres-requested-max-cpu,steps-tres-requested-max-cpu-node,steps-tres-requested-max-mem,steps-tres-requested-max-energy,steps-tres-requested-max-fs,steps-tres-requested-max-vmem,steps-tres-consumed-max-energy,steps-tres-consumed-max-fs,steps-tres-allocated-cpu,steps-tres-allocated-mem,tres-allocated-cpu,tres-allocated-mem
1,,STARTED_ON_SCHEDULE,users,e1643,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1643'],1,e1643,7782,1674133420,1674125638,646,246105,180118,639928,179472,393823,0,27312082,batch,batch,180118480,e1643,13386592256,2720454,5345,303726592,408,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1644,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1644'],1,e1644,7595,1674133233,1674125638,624,837426,175626,866951,175002,29525,0,27312083,batch,batch,175626830,e1644,13718593536,2622832,5345,303726592,392,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1645,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1645'],1,e1645,7800,1674133438,1674125638,632,444910,180270,919120,179638,474210,0,27312084,batch,batch,180270630,e1645,13502771200,2715156,5345,303726592,416,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1730,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1730'],1,e1730,7099,1674132737,1674125638,687,638096,172158,963256,171471,325160,0,27312085,batch,batch,172158680,e1730,13366829056,3104744,5345,303165440,496,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1732,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1732'],1,e1732,7365,1674133003,1674125638,767,480375,178536,498869,177769,18494,0,27312086,batch,batch,178536510,e1732,13746831360,3257852,5345,303726592,508,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1734,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1734'],1,e1734,7128,1674132766,1674125638,664,17098,173142,461396,172478,444298,0,27312087,batch,batch,173141850,e1734,13352484864,3195380,5345,303726592,524,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1736,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1736'],1,e1736,7169,1674132807,1674125638,645,414855,173277,1055530,172632,640675,0,27312088,batch,batch,173277930,e1736,13533851648,2878768,5345,303726592,444,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1368,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1368'],1,e1368,7039,1674132677,1674125638,650,101963,171062,1012614,170412,910651,0,27312089,batch,batch,171062130,e1368,13361537024,0,5345,303726592,4294967294,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1369,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1369'],1,e1369,7619,1674133259,1674125640,690,651336,185883,795891,185193,144555,0,27312090,batch,batch,185884140,e1369,13828964352,0,5345,303165440,4294967294,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1370,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1370'],1,e1370,7200,1674132840,1674125640,696,257595,175156,339349,174460,81754,0,27312091,batch,batch,175156560,e1370,13649432576,0,5345,303165440,4294967294,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1371,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1371'],1,e1371,6777,1674132417,1674125640,650,918682,164294,1543806,163644,625124,0,27312092,batch,batch,164294860,e1371,13643411456,0,5345,303726592,4294967294,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1373,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1373'],1,e1373,7000,1674132641,1674125641,699,949519,170965,1321773,170266,372254,0,27312093,batch,batch,170965820,e1373,13682610176,0,5345,303726592,4294967294,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1424,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1424'],1,e1424,6525,1674132166,1674125641,625,75668,158897,140502,158272,64834,0,27312094,batch,batch,158897130,e1424,13489287168,0,5345,303726592,4294967294,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1436,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1436'],1,e1436,6680,1674132321,1674125641,672,817251,162260,1399273,161588,582022,0,27312095,batch,batch,162261030,e1436,13334450176,2947444,5345,303165440,508,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1437,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1437'],1,e1437,6770,1674132411,1674125641,896,806336,158766,1380440,157870,574104,0,27312096,batch,batch,158767190,e1437,13593608192,3085564,5345,303165440,528,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1438,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1438'],1,e1438,6533,1674132174,1674125641,704,28888,157823,361750,157119,332862,0,27312097,batch,batch,157823510,e1438,13585211392,2872840,5345,303726592,520,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1439,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1439'],1,e1439,6817,1674132458,1674125641,766,2318,164795,618025,164029,615707,0,27312098,batch,batch,164795350,e1439,13589520384,3106390,5345,303726592,516,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1521,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1521'],1,e1521,7414,1674133055,1674125641,773,179079,162654,874962,161881,695883,0,27312099,batch,batch,162654640,e1521,13491695616,3039432,5345,303726592,464,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1522,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1522'],1,e1522,7301,1674132942,1674125641,811,135329,158319,459437,157508,324108,0,27312100,batch,batch,158315970,e1522,13114880000,2908668,5345,303726592,472,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1526,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1526'],1,e1526,7114,1674132755,1674125641,632,519401,154749,873147,154117,353746,0,27312101,batch,batch,154749310,e1526,13660966912,2841376,5345,303165440,452,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1527,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1527'],1,e1527,7306,1674132947,1674125641,678,189852,158448,740774,157770,550922,0,27312102,batch,batch,158447920,e1527,13200957440,2824560,5345,303726592,460,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1528,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1528'],1,e1528,7542,1674133183,1674125641,592,962909,162926,1778240,162334,815331,0,27312103,batch,batch,162926840,e1528,13409591296,2901260,5345,303726592,448,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1200,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1200'],1,e1200,6740,1674132381,1674125641,667,338887,163012,1317973,162345,979086,0,27312104,batch,batch,163012580,e1200,13590585344,2914730,5345,303726592,488,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1202,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1202'],1,e1202,7395,1674133036,1674125641,739,848957,181042,882592,180303,33635,0,27312105,batch,batch,181042840,e1202,13604069376,3441420,5345,303726592,540,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1203,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1203'],1,e1203,6571,1674132212,1674125641,716,834330,159213,1242565,158497,408235,0,27312106,batch,batch,159214470,e1203,13854658560,3010608,5345,303726592,532,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1204,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1204'],1,e1204,6991,1674132632,1674125641,783,882071,168667,1300519,167884,418448,0,27312107,batch,batch,168668360,e1204,13607546880,3126228,5345,303726592,508,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1205,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1205'],1,e1205,7069,1674132710,1674125641,669,109187,170677,161866,170008,52679,0,27312108,batch,batch,170677140,e1205,13690343424,3141092,5345,303165440,492,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1209,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1209'],1,e1209,7440,1674133081,1674125641,652,554983,182567,1508850,181915,953867,0,27312109,batch,batch,182567600,e1209,13010366464,3389832,5345,303165440,516,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1600,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1600'],1,e1600,7146,1674132787,1674125641,710,119075,172190,778687,171480,659612,0,27312110,batch,batch,172190500,e1600,13675450368,3303580,5345,303726592,540,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1601,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1601'],1,e1601,7244,1674132885,1674125641,793,288518,175667,1054854,174874,766336,0,27312111,batch,batch,175667190,e1601,13678190592,3206400,5345,303726592,504,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1603,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1603'],1,e1603,7283,1674132924,1674125641,767,443664,176936,798527,176169,354863,0,27312112,batch,batch,176936900,e1603,13278760960,3281706,5345,303165440,512,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1604,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1604'],1,e1604,7415,1674133056,1674125641,727,910978,181104,929198,180377,18220,0,27312113,batch,batch,181104870,e1604,13086842880,3230984,5345,303726592,500,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1607,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1607'],1,e1607,7229,1674132870,1674125641,779,443718,175096,686776,174317,243058,0,27312114,batch,batch,175096410,e1607,13525995520,3311210,5345,303726592,524,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1608,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1608'],1,e1608,7439,1674133080,1674125641,916,504444,181619,638551,180703,134107,0,27312115,batch,batch,181619470,e1608,13628964864,3291620,5345,303165440,500,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1712,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1712'],1,e1712,7497,1674133138,1674125641,760,185490,182595,679592,181835,494102,0,27312116,batch,batch,182595050,e1712,13786148864,3428198,5345,303726592,504,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1713,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1713'],1,e1713,7182,1674132823,1674125641,647,359837,175661,1237020,175014,877183,0,27312117,batch,batch,175661410,e1713,13546622976,3132720,5345,303165440,512,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1718,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1718'],1,e1718,7270,1674132911,1674125641,767,603000,176534,1214093,175767,611093,0,27312118,batch,batch,176534550,e1718,13604913152,3264042,5345,303165440,516,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1719,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1719'],1,e1719,7025,1674132666,1674125641,731,13504,171155,762141,170424,748637,0,27312119,batch,batch,171155280,e1719,13541494784,3123480,5345,303726592,500,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1721,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1721'],1,e1721,7194,1674132835,1674125641,730,623784,174125,991411,173395,367627,0,27312120,batch,batch,174126170,e1721,13710454784,3352890,5345,303165440,504,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1723,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1723'],1,e1723,7220,1674132861,1674125641,665,360493,176081,1012708,175416,652215,0,27312121,batch,batch,176081660,e1723,13678641152,3150798,5345,303165440,496,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1805,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1805'],1,e1805,7211,1674132852,1674125641,766,535539,176228,887193,175462,351654,0,27312122,batch,batch,176228520,e1805,13745377280,3210480,5345,303726592,516,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1806,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1806'],1,e1806,6716,1674132357,1674125641,650,522529,162253,1012303,161603,489774,0,27312123,batch,batch,162253720,e1806,13254529024,2908138,5345,303165440,500,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1811,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1811'],1,e1811,6977,1674132618,1674125641,760,947620,169414,1854498,168654,906878,0,27312124,batch,batch,169415660,e1811,13494153216,3076030,5345,303165440,516,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1812,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1812'],1,e1812,6756,1674132397,1674125641,680,325641,163438,893279,162758,567638,0,27312125,batch,batch,163438630,e1812,13631127552,3024580,5345,303165440,500,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1813,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1813'],1,e1813,6329,1674131970,1674125641,765,467461,152584,803584,151819,336123,0,27312126,batch,batch,152584540,e1813,13475086336,2760534,5345,303165440,480,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1816,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1816'],1,e1816,6478,1674132119,1674125641,712,62566,155861,497704,155149,435138,0,27312127,batch,batch,155860910,e1816,13663326208,2805204,5345,303165440,488,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1929,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1929'],1,e1929,6953,1674132594,1674125641,748,730061,168938,1517931,168190,787870,0,27312128,batch,batch,168939340,e1929,13561405440,3064080,5345,303726592,500,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1931,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1931'],1,e1931,6667,1674132308,1674125641,595,831398,160848,1762600,160253,931202,0,27312129,batch,batch,160849430,e1931,13445427200,3028110,5345,303165440,496,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1932,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1932'],1,e1932,6719,1674132360,1674125641,721,44741,162689,689025,161968,644284,0,27312130,batch,batch,162689500,e1932,13364260864,3048216,5345,303726592,528,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1934,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1934'],1,e1934,6705,1674132346,1674125641,652,813600,162561,1484194,161909,670594,0,27312131,batch,batch,162561630,e1934,13372882944,3039214,5345,303165440,512,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1935,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1935'],1,e1935,6581,1674132222,1674125641,685,471668,159134,1234556,158449,762888,0,27312132,batch,batch,159134610,e1935,13668765696,3015316,5345,303726592,508,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1936,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1936'],1,e1936,6788,1674132429,1674125641,744,396860,165033,410554,164289,13694,0,27312133,batch,batch,165034040,e1936,13318647808,3126320,5345,303726592,520,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1110,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1110'],1,e1110,7010,1674132651,1674125641,639,224291,164717,249355,164078,25064,0,27312134,batch,batch,164717760,e1110,13800271872,2382600,5345,303165440,400,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1111,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1111'],1,e1111,7317,1674132958,1674125641,643,99796,169372,339999,168729,240203,0,27312135,batch,batch,169372300,e1111,13490475008,2404448,5345,303165440,400,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1112,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1112'],1,e1112,7810,1674133451,1674125641,716,225615,179470,1000294,178754,774679,0,27312136,batch,batch,179470320,e1112,13555077120,2689052,5345,303726592,416,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1113,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1113'],1,e1113,7141,1674132782,1674125641,586,887527,164764,1421130,164178,533603,0,27312137,batch,batch,164765010,e1113,13724106752,2397680,5345,303726592,396,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1114,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1114'],1,e1114,7330,1674132971,1674125641,599,508625,169908,921889,169309,413264,0,27312138,batch,batch,169908900,e1114,13565603840,2516280,5345,303726592,408,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1117,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1117'],1,e1117,7493,1674133134,1674125641,616,912355,172314,1632778,171698,720423,0,27312139,batch,batch,172314840,e1117,13692248064,2617136,5345,303165440,412,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1118,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1118'],1,e1118,7772,1674133413,1674125641,649,845976,178589,1088493,177940,242517,0,27312140,batch,batch,178590450,e1118,13783756800,2677100,5345,303726592,412,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1377,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1377'],1,e1377,8174,1674133815,1674125641,643,455718,173311,853141,172668,397423,0,27312141,batch,batch,173311140,e1377,13758873600,3349650,5345,303165440,468,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1378,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1378'],1,e1378,7794,1674133435,1674125641,718,804878,170647,1267734,169929,462856,0,27312142,batch,batch,170647810,e1378,13762375680,3103532,5345,303165440,452,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1379,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1379'],1,e1379,7925,1674133566,1674125641,649,670403,170235,1550861,169586,880458,0,27312143,batch,batch,170236300,e1379,13564964864,3172398,5345,303726592,456,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1380,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1380'],1,e1380,7882,1674133523,1674125641,597,874734,171222,1472504,170625,597770,0,27312144,batch,batch,171223310,e1380,13606715392,3119184,5345,303726592,456,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1381,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1381'],1,e1381,7847,1674133488,1674125641,717,570996,171301,1341559,170584,770563,0,27312145,batch,batch,171302080,e1381,13481529344,3278556,5345,303165440,476,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1382,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1382'],1,e1382,7946,1674133587,1674125641,616,637604,170709,1346111,170093,708507,0,27312146,batch,batch,170709320,e1382,13512945664,3110530,5345,303165440,452,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1383,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1383'],1,e1383,7736,1674133377,1674125641,730,920231,170909,1222311,170179,302080,0,27312147,batch,batch,170909140,e1383,13749968896,3141084,5345,303726592,468,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1963,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1963'],1,e1963,7228,1674132869,1674125641,751,63394,177104,364459,176353,301065,0,27312148,batch,batch,177104560,e1963,13848682496,3318176,5345,303165440,516,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1966,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1966'],1,e1966,7283,1674132924,1674125641,694,733471,177410,1384248,176716,650777,0,27312149,batch,batch,177410850,e1966,13475721216,3261840,5345,303165440,504,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1968,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1968'],1,e1968,7020,1674132661,1674125641,806,512813,170573,1443336,169767,930523,0,27312150,batch,batch,170573220,e1968,13592363008,3075832,5345,303165440,500,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1971,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1971'],1,e1971,7304,1674132945,1674125641,871,103595,177264,324051,176393,220456,0,27312151,batch,batch,177264640,e1971,13153779712,3207510,5345,303165440,512,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1973,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1973'],1,e1973,7302,1674132943,1674125641,756,890286,178089,1858784,177333,968498,0,27312152,batch,batch,178090150,e1973,13797859328,3198408,5345,303165440,492,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1974,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1974'],1,e1974,7116,1674132757,1674125641,628,493766,172645,718593,172017,224827,0,27312153,batch,batch,172645370,e1974,13800304640,3203040,5345,303726592,520,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1976,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1976'],1,e1976,6794,1674132435,1674125641,747,5015,165620,902665,164873,897650,0,27312154,batch,batch,165619840,e1976,13024014336,3120060,5345,303165440,516,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1280,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1280'],1,e1280,7384,1674133025,1674125641,614,922941,170026,1304870,169412,381929,0,27312155,batch,batch,170026750,e1280,13569863680,2599806,5345,303726592,416,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1281,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1281'],1,e1281,7233,1674132874,1674125641,583,373684,165467,876563,164884,502879,0,27312156,batch,batch,165467080,e1281,13422333952,2482760,5345,303726592,412,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1283,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1283'],1,e1283,6786,1674132427,1674125641,556,207631,156007,792734,155451,585103,0,27312157,batch,batch,156007650,e1283,13735043072,2388300,5345,303726592,408,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1285,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1285'],1,e1285,7021,1674132662,1674125641,640,292335,160397,750476,159757,458141,0,27312158,batch,batch,160397550,e1285,13485940736,2424936,5345,303165440,420,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1288,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1288'],1,e1288,7413,1674133054,1674125641,611,770531,172120,1041428,171509,270897,0,27312159,batch,batch,172120630,e1288,13539381248,2641524,5350,303165440,424,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1289,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1289'],1,e1289,7073,1674132714,1674125641,586,671581,162302,1098369,161716,426788,0,27312160,batch,batch,162302910,e1289,13225566208,2401752,5350,303726592,388,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1293,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1293'],1,e1293,7179,1674132820,1674125641,693,326579,165234,902600,164541,576021,0,27312161,batch,batch,165234080,e1293,13471674368,2412972,5350,303726592,404,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1294,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1294'],1,e1294,7308,1674132949,1674125641,596,149258,167589,911593,166993,762335,0,27312162,batch,batch,167589330,e1294,13604577280,2514160,5350,303726592,412,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1898,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1898'],1,e1898,6795,1674132436,1674125641,538,792574,154233,989543,153695,196969,0,27312163,batch,batch,154233530,e1898,13623152640,2261934,5350,303165440,408,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1899,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1899'],1,e1899,7230,1674132871,1674125641,585,268818,166215,1015924,165630,747106,0,27312164,batch,batch,166215440,e1899,13438562304,2422434,5350,303165440,404,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1900,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1900'],1,e1900,7256,1674132897,1674125641,731,166724,168016,191586,167285,24862,0,27312165,batch,batch,168016260,e1900,13590872064,2451152,5350,303165440,416,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1902,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1902'],1,e1902,7155,1674132796,1674125641,576,340640,163591,848065,163015,507425,0,27312166,batch,batch,163591260,e1902,13363081216,2482168,5350,303726592,412,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1903,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1903'],1,e1903,7609,1674133250,1674125641,630,142420,176161,668058,175531,525638,0,27312167,batch,batch,176161020,e1903,13318656000,2596900,5350,303726592,408,1,28,122880,28,122880
1,,STARTED_ON_SCHEDULE,users,e1907,standard,9,normal,/mnt/storage_2/project_data/grant_312/andrzej,28,122880,None,['e1907'],1,e1907,7369,1674133010,1674125641,630,854324,169556,1653202,168926,798878,0,27312168,batch,batch,169557540,e1907,13391237120,2651640,5350,303165440,412,1,28,122880,28,122880
